sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_60,yes
1,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_10,no
2,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_40,no
3,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_23,yes
4,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_25,yes
5,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_22,yes
6,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_7,yes
7,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_18,no
8,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_47,yes
9,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_29,no
10,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_24,no
11,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_56,no
12,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_68,no
13,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_29,no
14,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_37,no
15,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_1,yes
16,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_40,yes
17,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_98,no
18,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_66,yes
19,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_90,no
20,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_53,yes
21,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_3,yes
22,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_41,yes
23,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_44,no
24,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_39,no
25,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_35,yes
26,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_46,yes
27,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_3,no
28,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_2_sample_57,no
29,base,./home/kalpit/cnist-try/vids/104/baseline-_imgs_14_sample_27,yes
0,lev1,./home/kalpit/cnist-try/vids/104/ix2_imgs_2_sample_50,yes
1,lev1,./home/kalpit/cnist-try/vids/104/ix2_imgs_14_sample_41,yes
2,lev1,./home/kalpit/cnist-try/vids/104/ix2_imgs_2_sample_56,no
3,lev1,./home/kalpit/cnist-try/vids/104/ix2_imgs_2_sample_12,yes
4,lev1,./home/kalpit/cnist-try/vids/104/ix2_imgs_14_sample_29,yes
