sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_23,yes
1,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_15,no
2,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_63,yes
3,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_82,no
4,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_95,yes
5,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_81,no
6,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_99,no
7,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_94,no
8,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_52,yes
9,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_38,no
10,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_71,no
11,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_2,yes
12,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_16,no
13,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_17,yes
14,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_77,no
15,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_25,no
16,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_88,no
17,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_88,no
18,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_65,no
19,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_94,yes
20,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_75,yes
21,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_83,no
22,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_92,yes
23,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_67,yes
24,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_91,yes
25,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_76,yes
26,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_15,yes
27,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_2_sample_4,no
28,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_42,yes
29,base,./home/kalpit/cnist-try/vids/43/baseline-_imgs_14_sample_90,yes
0,lev1,./home/kalpit/cnist-try/vids/43/ix1-_imgs_2_sample_95,no
