sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_88,no
1,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_47,yes
2,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_46,yes
3,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_66,yes
4,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_3,yes
5,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_4,no
6,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_15,no
7,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_54,no
8,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_25,yes
9,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_12,no
10,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_51,no
11,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_19,no
12,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_7,yes
13,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_28,no
14,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_35,yes
15,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_38,no
16,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_46,no
17,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_96,no
18,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_60,yes
19,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_41,yes
20,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_40,yes
21,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_83,no
22,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_86,no
23,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_16,no
24,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_23,yes
25,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_22,yes
26,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_50,no
27,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_14_sample_27,yes
28,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_1,yes
29,base,./home/kalpit/cnist-try/vids/55/baseline-_imgs_2_sample_53,yes
0,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_26,yes
1,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_16,no
2,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_8,yes
3,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_11,no
4,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_13,no
5,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_60,yes
6,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_69,yes
7,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_61,no
8,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_91,yes
9,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_68,yes
10,lev1,./home/kalpit/cnist-try/vids/55/ix1-_imgs_2_sample_55,no
