sample_num,level,sample_path,sample_gt
0,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_8_sample_54/1000-1600.webm,no
1,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_2_sample_68/1000-1600.webm,yes
2,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_46_sample_18/1000-1600.webm,yes
3,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_14_sample_40/1000-1600.webm,no
4,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_1_sample_16/1000-1600.webm,yes
5,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_27_sample_9/1000-1600.webm,yes
6,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_48_sample_63/1000-1600.webm,yes
7,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_25_sample_25/1000-1600.webm,yes
8,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_3_sample_61/1000-1600.webm,no
9,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_42_sample_70/1000-1600.webm,no
10,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_42_sample_30/1000-1600.webm,no
11,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_42_sample_37/1000-1600.webm,yes
12,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_24_sample_94/1000-1600.webm,no
13,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_5_sample_9/1000-1600.webm,no
14,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_15_sample_62/1000-1600.webm,yes
15,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_35_sample_71/1000-1600.webm,no
16,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_32_sample_7/1000-1600.webm,yes
17,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_42_sample_81/1000-1600.webm,no
18,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_38_sample_58/1000-1600.webm,no
19,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_24_sample_42/1000-1600.webm,no
20,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_21_sample_5/1000-1600.webm,no
21,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_47_sample_26/1000-1600.webm,yes
22,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_3_sample_22/1000-1600.webm,yes
23,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_21_sample_92/1000-1600.webm,no
24,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_49_sample_63/1000-1600.webm,no
25,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_20_sample_33/1000-1600.webm,yes
26,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_17_sample_33/1000-1600.webm,yes
27,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_38_sample_85/1000-1600.webm,yes
28,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_48_sample_31/1000-1600.webm,no
29,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix2_imgs_48_sample_22/1000-1600.webm,yes
0,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_9_sample_24/1000-1600.webm,no
1,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_26_sample_46/1000-1600.webm,yes
2,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_34_sample_45/1000-1600.webm,yes
3,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_45_sample_39/1000-1600.webm,yes
4,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_41_sample_99/1000-1600.webm,no
5,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_33_sample_2/1000-1600.webm,no
6,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_32_sample_68/1000-1600.webm,yes
7,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_7_sample_66/1000-1600.webm,no
8,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_19_sample_49/1000-1600.webm,yes
9,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_35_sample_40/1000-1600.webm,yes
10,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_1_sample_39/1000-1600.webm,no
11,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_18_sample_12/1000-1600.webm,no
12,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_14_sample_65/1000-1600.webm,no
13,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_31_sample_67/1000-1600.webm,yes
14,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_14_sample_27/1000-1600.webm,yes
15,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_32_sample_25/1000-1600.webm,yes
16,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_34_sample_49/1000-1600.webm,no
17,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_7_sample_78/1000-1600.webm,yes
18,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_29_sample_71/1000-1600.webm,no
19,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_13_sample_29/1000-1600.webm,yes
20,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_9_sample_61/1000-1600.webm,yes
21,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_13_sample_31/1000-1600.webm,no
22,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_48_sample_39/1000-1600.webm,no
23,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_50_sample_15/1000-1600.webm,no
24,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_33_sample_71/1000-1600.webm,yes
25,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_37_sample_76/1000-1600.webm,yes
26,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_40_sample_52/1000-1600.webm,no
27,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_15_sample_45/1000-1600.webm,no
28,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_3_sample_86/1000-1600.webm,no
29,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/ix1-_imgs_41_sample_87/1000-1600.webm,yes
0,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_19_sample_15/1000-1600.webm,yes
1,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_35_sample_25/1000-1600.webm,no
2,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_19_sample_67/1000-1600.webm,no
3,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_24_sample_35/1000-1600.webm,no
4,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_17_sample_98/1000-1600.webm,yes
5,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_44_sample_9/1000-1600.webm,no
6,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_48_sample_19/1000-1600.webm,no
7,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_1_sample_69/1000-1600.webm,no
8,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_20_sample_49/1000-1600.webm,yes
9,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_31_sample_38/1000-1600.webm,yes
10,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_8_sample_46/1000-1600.webm,yes
11,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_23_sample_73/1000-1600.webm,no
12,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_40_sample_46/1000-1600.webm,no
13,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_38_sample_44/1000-1600.webm,yes
14,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_2_sample_92/1000-1600.webm,no
15,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_31_sample_58/1000-1600.webm,yes
16,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_9_sample_78/1000-1600.webm,yes
17,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_6_sample_78/1000-1600.webm,no
18,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_38_sample_1/1000-1600.webm,no
19,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_42_sample_32/1000-1600.webm,no
20,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_35_sample_24/1000-1600.webm,yes
21,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_35_sample_5/1000-1600.webm,yes
22,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_9_sample_69/1000-1600.webm,yes
23,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_12_sample_36/1000-1600.webm,no
24,lev2,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/114/baseline-_imgs_7_sample_87/1000-1600.webm,yes
