sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_17_sample_48,yes
1,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_18_sample_32,no
2,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_35_sample_76,no
3,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_21_sample_16,no
4,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_1_sample_57,yes
5,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_48_sample_86,yes
6,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_7_sample_44,no
7,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_27_sample_32,yes
8,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_7_sample_57,no
9,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_48_sample_91,no
10,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_1_sample_0,no
11,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_2_sample_14,yes
12,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_18_sample_41,no
13,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_4_sample_10,no
14,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_21_sample_49,no
15,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_13_sample_18,no
16,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_1_sample_42,yes
17,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_5_sample_36,yes
18,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_30_sample_15,yes
19,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_33_sample_19,no
20,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_8_sample_17,yes
21,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_45_sample_13,yes
22,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_20_sample_29,yes
23,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_46_sample_86,no
24,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_1_sample_13,yes
25,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_39_sample_19,yes
26,base,./home/kalpit/cnist-new/vids/5/ix2_imgs_35_sample_8,no
