sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_5_sample_12,no
1,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_38_sample_13,yes
2,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_38_sample_67,no
3,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_2_sample_98,no
4,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_22_sample_36,no
5,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_34_sample_33,no
6,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_4_sample_30,yes
7,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_5_sample_7,yes
8,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_16_sample_57,no
9,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_34_sample_12,yes
10,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_41_sample_14,no
11,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_41_sample_38,yes
12,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_35_sample_41,yes
13,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_23_sample_91,no
14,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_39_sample_45,yes
15,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_27_sample_7,yes
16,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_37_sample_63,yes
17,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_44_sample_43,no
18,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_38_sample_20,yes
19,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_29_sample_82,yes
20,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_30_sample_37,yes
21,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_14_sample_82,no
22,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_41_sample_88,no
23,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_8_sample_37,no
24,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_10_sample_69,no
25,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_49_sample_11,yes
26,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_49_sample_54,yes
27,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_3_sample_80,no
28,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_36_sample_83,yes
29,base,./home/kalpit/cnist-new/vids/90/ix2_imgs_20_sample_75,no
0,lev1,./home/kalpit/cnist-new/vids/90/ix1-_imgs_49_sample_80,no
