sample_num,level,sample_path,sample_gt
0,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_43_sample_37/1000-1600.webm,yes
1,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_30_sample_97/1000-1600.webm,no
2,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_10_sample_9/1000-1600.webm,yes
3,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_5_sample_44/1000-1600.webm,no
4,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_44_sample_78/1000-1600.webm,yes
5,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_15_sample_42/1000-1600.webm,yes
6,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_41_sample_47/1000-1600.webm,yes
7,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_29_sample_66/1000-1600.webm,no
8,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_45_sample_74/1000-1600.webm,yes
9,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_39_sample_53/1000-1600.webm,yes
10,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_1_sample_13/1000-1600.webm,no
11,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_2_sample_80/1000-1600.webm,yes
12,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_34_sample_13/1000-1600.webm,no
13,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_23_sample_27/1000-1600.webm,no
14,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_7_sample_14/1000-1600.webm,no
15,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_2_sample_75/1000-1600.webm,yes
16,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_48_sample_70/1000-1600.webm,no
17,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_33_sample_91/1000-1600.webm,yes
18,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_42_sample_89/1000-1600.webm,no
19,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_17_sample_68/1000-1600.webm,yes
20,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_8_sample_81/1000-1600.webm,yes
21,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_49_sample_40/1000-1600.webm,no
22,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_13_sample_4/1000-1600.webm,no
23,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_33_sample_76/1000-1600.webm,no
24,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_44_sample_83/1000-1600.webm,yes
25,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_10_sample_31/1000-1600.webm,yes
26,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_7_sample_95/1000-1600.webm,no
27,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_18_sample_95/1000-1600.webm,no
28,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_6_sample_9/1000-1600.webm,no
29,base,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/baseline-_imgs_5_sample_53/1000-1600.webm,yes
0,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/ix2_imgs_15_sample_15/1000-1600.webm,no
1,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/ix2_imgs_40_sample_69/1000-1600.webm,no
2,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/ix2_imgs_16_sample_5/1000-1600.webm,no
3,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/ix2_imgs_18_sample_47/1000-1600.webm,no
4,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/ix2_imgs_21_sample_13/1000-1600.webm,yes
5,lev1,/opt/lampp/cnist-experiment/home/kalpit/cnist-new/vids/104/ix2_imgs_27_sample_50/1000-1600.webm,no
