sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_9_sample_41,no
1,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_36_sample_0,no
2,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_16_sample_10,yes
3,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_12_sample_79,no
4,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_47_sample_89,no
5,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_9_sample_70,yes
6,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_8_sample_64,yes
7,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_2_sample_80,yes
8,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_2_sample_39,no
9,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_26_sample_98,no
10,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_25_sample_82,no
11,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_33_sample_82,yes
12,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_25_sample_32,no
13,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_11_sample_47,yes
14,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_40_sample_85,yes
15,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_6_sample_81,yes
16,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_19_sample_55,no
17,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_43_sample_90,no
18,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_30_sample_12,yes
19,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_8_sample_53,yes
20,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_21_sample_45,yes
21,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_18_sample_61,no
22,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_46_sample_58,yes
23,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_44_sample_6,yes
24,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_8_sample_78,yes
25,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_48_sample_24,no
26,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_18_sample_53,no
27,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_27_sample_63,no
28,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_46_sample_16,no
29,base,./home/kalpit/cnist-new/vids/45/ix1-_imgs_2_sample_30,yes
0,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_45_sample_12,no
1,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_45_sample_55,yes
2,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_27_sample_54,no
3,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_19_sample_65,yes
4,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_9_sample_46,yes
5,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_43_sample_28,no
6,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_11_sample_59,no
7,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_2_sample_11,yes
8,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_9_sample_42,no
9,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_12_sample_17,no
10,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_36_sample_52,no
11,lev1,./home/kalpit/cnist-new/vids/45/baseline-_imgs_11_sample_67,yes
