sample_num,level,sample_path,sample_gt
0,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_41_sample_42,no
1,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_32_sample_77,yes
2,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_47_sample_77,yes
3,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_29_sample_44,yes
4,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_44_sample_60,no
5,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_16_sample_56,yes
6,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_27_sample_86,yes
7,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_28_sample_57,yes
8,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_26_sample_11,no
9,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_13_sample_29,yes
10,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_11_sample_4,no
11,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_7_sample_68,no
12,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_48_sample_8,yes
13,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_9_sample_96,no
14,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_49_sample_34,no
15,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_43_sample_77,no
16,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_27_sample_29,yes
17,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_28_sample_55,no
18,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_9_sample_17,no
19,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_26_sample_96,yes
20,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_39_sample_86,no
21,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_45_sample_5,yes
22,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_11_sample_16,yes
23,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_41_sample_9,no
24,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_15_sample_22,no
25,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_34_sample_5,no
26,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_33_sample_5,yes
27,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_15_sample_69,yes
28,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_45_sample_58,no
29,base,./home/kalpit/cnist-new/vids/126/ix2_imgs_11_sample_42,yes
0,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_31_sample_99,no
1,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_13_sample_79,no
2,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_35_sample_52,no
3,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_44_sample_8,no
4,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_21_sample_1,no
5,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_25_sample_26,yes
6,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_7_sample_48,yes
7,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_50_sample_89,no
8,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_10_sample_24,no
9,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_11_sample_16,no
10,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_45_sample_16,no
11,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_8_sample_90,yes
12,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_36_sample_44,yes
13,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_45_sample_46,yes
14,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_36_sample_74,no
15,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_32_sample_4,yes
16,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_46_sample_22,no
17,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_20_sample_32,yes
18,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_7_sample_89,no
19,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_21_sample_70,yes
20,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_35_sample_77,yes
21,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_50_sample_30,yes
22,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_40_sample_86,yes
23,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_13_sample_65,yes
24,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_47_sample_74,no
25,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_12_sample_64,yes
26,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_32_sample_91,yes
27,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_19_sample_98,no
28,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_23_sample_15,no
29,lev1,./home/kalpit/cnist-new/vids/126/ix1-_imgs_44_sample_19,yes
0,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_31_sample_91,yes
1,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_43_sample_53,no
2,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_45_sample_98,no
3,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_43_sample_54,no
4,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_19_sample_51,yes
5,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_30_sample_38,yes
6,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_23_sample_65,yes
7,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_4_sample_95,no
8,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_12_sample_56,yes
9,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_22_sample_63,no
10,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_4_sample_51,no
11,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_30_sample_39,yes
12,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_31_sample_68,yes
13,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_50_sample_91,no
14,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_25_sample_44,yes
15,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_17_sample_65,no
16,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_48_sample_42,no
17,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_12_sample_58,yes
18,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_14_sample_0,no
19,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_38_sample_78,yes
20,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_39_sample_23,yes
21,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_13_sample_33,no
22,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_34_sample_0,yes
23,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_17_sample_13,no
24,lev2,./home/kalpit/cnist-new/vids/126/baseline-_imgs_1_sample_88,no
